"","Inc_month","Site","Location","Depth","Analyte","Spike_µg_L","Mean_Spike_Conc","Volume_lake_water_L","Type","NO2_NO3_mgNL","NH4_mgNL","Conc_ugNLK","pH","Weight_g","AFDM_g","real_icu_hrc","delta_Conc_ugNL","delta_Conc_ugNLhr","water_delta_Conc_ugNLhr","net_delta_Conc_ugNLhr","net_delta_Conc_ugNLhr_OM","flag"
"115","July","SH3m","SH",3,"NO3",800,853.333333333333,0.025,"sediment",0.753,NA,753,8.18,2.09,0.0301035607,6.31666666666667,-100.333333333333,-15.8839050131926,9.46564885496183,-25.3495538681544,21.05195637883,FALSE
"116","July","SH3m","SH",3,"NO3",1600,1570,0.025,"sediment",1.551,NA,1551,8.18,1.94,0.02794301807,6.38333333333333,-19,-2.97650130548303,21.7302798982188,-24.7067812037019,22.1046104807013,FALSE
"117","July","SH3m","SH",3,"NO3",1600,1570,0.025,"sediment",1.651,NA,1651,8.18,2.07,0.02981548835,6.38333333333333,81,12.6892950391645,21.7302798982188,-9.04098485905434,7.580778782594,FALSE
"118","July","SH3m","SH",3,"NO3",1600,1570,0.025,"sediment",1.567,NA,1567,8.18,1.97,0.02837512659,6.38333333333333,-3,-0.469973890339426,21.7302798982188,-22.2002537885583,19.5596077061927,FALSE
"119","July","SH3m","SH",3,"NO3",2000,1977.33333333333,0.025,"sediment",2.013,NA,2013,8.18,1.96,0.02823109042,6.45,35.6666666666667,5.52971576227391,10.1772151898734,-4.64749942759952,4.11558618393557,FALSE
"120","July","SH3m","SH",3,"NO3",2000,1977.33333333333,0.025,"sediment",2.005,NA,2005,8.18,2.08,0.02995952453,6.45,27.6666666666667,4.28940568475453,10.1772151898734,-5.8878095051189,4.91313663808577,FALSE
"121","July","SH3m","SH",3,"NO3",2000,1977.33333333333,0.025,"sediment",2.033,NA,2033,8.18,2.05,0.029527416,6.45,55.6666666666667,8.63049095607236,10.1772151898734,-1.54672423380107,1.30956619587121,FALSE
"122","July","GB10m","GB",10,"NO3",0,0,0.025,"sediment",0.028,NA,28,8.18,1.96,0.0151055621,6.2,28,4.51612903225806,1.07969151670951,3.43643751554855,-5.68737113653744,FALSE
"123","July","GB10m","GB",10,"NO3",0,0,0.025,"sediment",0.004,NA,4,8.18,1.97,0.0151826313,6.2,4,0.645161290322581,1.07969151670951,-0.434530226386931,0.71550546443641,FALSE
"124","July","GB10m","GB",10,"NO3",0,0,0.025,"sediment",0.005,NA,5,8.18,1.93,0.01487435452,6.2,5,0.806451612903226,1.07969151670951,-0.273239903806286,0.459246657458124,FALSE
"125","July","GB10m","GB",10,"NO3",100,117.333333333333,0.025,"sediment",0.059,NA,59,8.18,2.02,0.01556797727,6.31666666666667,-58.3333333333333,-9.23482849604222,-0.259067357512953,-8.97576113852926,14.4138204065628,FALSE
"126","July","GB10m","GB",10,"NO3",100,117.333333333333,0.025,"sediment",0.068,NA,68,8.18,2.02,0.01556797727,6.31666666666667,-49.3333333333333,-7.81002638522427,-0.259067357512953,-7.55095902771132,12.1257869547739,FALSE
"127","July","GB10m","GB",10,"NO3",100,117.333333333333,0.025,"sediment",0.062,NA,62,8.18,1.98,0.01525970049,6.31666666666667,-55.3333333333333,-8.7598944591029,-0.259067357512953,-8.50082710158995,13.9269232498382,FALSE
"128","July","GB10m","GB",10,"NO3",200,214.666666666667,0.025,"sediment",0.162,NA,162,8.18,2.03,0.01564504646,6.3,-52.6666666666667,-8.35978835978836,4.43298969072165,-12.79277805051,20.4422180579929,FALSE
"129","July","GB10m","GB",10,"NO3",200,214.666666666667,0.025,"sediment",0.158,NA,158,8.18,2.04,0.01572211566,6.3,-56.6666666666667,-8.99470899470899,4.43298969072165,-13.4276986854306,21.3516090579228,FALSE
"130","July","GB10m","GB",10,"NO3",200,214.666666666667,0.025,"sediment",0.14,NA,140,8.18,2.08,0.01603039244,6.3,-74.6666666666667,-11.8518518518519,4.43298969072165,-16.2848415425735,25.3968229466713,FALSE
"131","July","GB10m","GB",10,"NO3",800,853.333333333333,0.025,"sediment",0.767,NA,767,8.18,2.03,0.01564504646,6.36666666666667,-86.3333333333334,-13.5602094240838,9.46564885496183,-23.0258582790456,36.7941673070711,FALSE
"132","July","GB10m","GB",10,"NO3",800,853.333333333333,0.025,"sediment",0.783,NA,783,8.18,1.92,0.01479728533,6.36666666666667,-70.3333333333334,-11.0471204188482,9.46564885496183,-20.51276927381,34.6563048835424,FALSE
"133","July","GB10m","GB",10,"NO3",800,853.333333333333,0.025,"sediment",0.789,NA,789,8.18,2.08,0.01603039244,6.36666666666667,-64.3333333333334,-10.1047120418848,9.46564885496183,-19.5703608968467,30.5207139658252,FALSE
"134","July","GB10m","GB",10,"NO3",1600,1570,0.025,"sediment",1.581,NA,1581,8.18,2.03,0.01564504646,6.36666666666667,11,1.72774869109948,21.7302798982188,-20.0025312071194,31.9630421971904,FALSE
"135","July","GB10m","GB",10,"NO3",1600,1570,0.025,"sediment",1.636,NA,1636,8.18,2.02,0.01556797727,6.36666666666667,66,10.3664921465969,21.7302798982188,-11.363787751622,18.2486580538635,FALSE
"136","July","GB10m","GB",10,"NO3",1600,1570,0.025,"sediment",1.603,NA,1603,8.18,2.05,0.01579918485,6.36666666666667,33,5.18324607329843,21.7302798982188,-16.5470338249204,26.1833663920332,FALSE
"137","July","GB10m","GB",10,"NO3",2000,1977.33333333333,0.025,"sediment",1.872,NA,1872,8.18,2.03,0.01564504646,6.43333333333333,-105.333333333333,-16.3730569948186,10.1772151898734,-26.5502721846921,42.4260040591341,FALSE
"138","July","GB10m","GB",10,"NO3",2000,1977.33333333333,0.025,"sediment",1.994,NA,1994,8.18,1.94,0.01495142371,6.43333333333333,16.6666666666667,2.59067357512955,10.1772151898734,-7.58654161474388,12.6853163984473,FALSE
"139","July","GB10m","GB",10,"NO3",2000,1977.33333333333,0.025,"sediment",1.95,NA,1950,8.18,1.93,0.01487435452,6.43333333333333,-27.3333333333333,-4.24870466321242,10.1772151898734,-14.4259198530859,24.2462955849426,FALSE
"140","July","BW0.5m","BW",0.5,"NO3",0,0,0.025,"biofilm",0.018,NA,18,7.95,1.98,2.479,6.43333333333333,18,2.7979274611399,3.32480818414322,-0.526880723003326,0.00531344012710091,FALSE
"141","July","BW0.5m","BW",0.5,"NO3",0,0,0.025,"biofilm",0.008,NA,8,7.95,2.05,2.5666,6.43333333333333,8,1.24352331606218,3.32480818414322,-2.08128486808105,0.020272781774342,FALSE
"142","July","BW0.5m","BW",0.5,"NO3",0,0,0.025,"biofilm",0.007,NA,7,7.95,2.02,2.529,6.43333333333333,7,1.0880829015544,3.32480818414322,-2.23672528258882,0.0221107679180389,FALSE
"143","July","BW0.5m","BW",0.5,"NO3",100,97.6666666666667,0.025,"biofilm",0.096,NA,96,7.95,2.04,2.5541,6.4,-1.66666666666667,-0.260416666666667,3.92764857881137,-4.18806524547804,0.0409935519897228,FALSE
"144","July","BW0.5m","BW",0.5,"NO3",100,97.6666666666667,0.025,"biofilm",0.094,NA,94,7.95,2.02,2.529,6.4,-3.66666666666667,-0.572916666666667,3.92764857881137,-4.50056524547804,0.0444895734033021,FALSE
"145","July","BW0.5m","BW",0.5,"NO3",100,97.6666666666667,0.025,"biofilm",0.094,NA,94,7.95,2.01,2.5165,6.4,-3.66666666666667,-0.572916666666667,3.92764857881137,-4.50056524547804,0.0447105627406918,FALSE
"146","July","BW0.5m","BW",0.5,"NO3",200,223.666666666667,0.025,"biofilm",0.218,NA,218,7.95,1.98,2.479,6.43333333333333,-5.66666666666666,-0.88082901554404,2.74932614555256,-3.6301551610966,0.0366090677803207,FALSE
"147","July","BW0.5m","BW",0.5,"NO3",200,223.666666666667,0.025,"biofilm",0.195,NA,195,7.95,2,2.504,6.43333333333333,-28.6666666666667,-4.4559585492228,2.74932614555256,-7.20528469477536,0.0719377465532683,FALSE
"148","July","BW0.5m","BW",0.5,"NO3",800,852.333333333333,0.025,"biofilm",0.831,NA,831,7.95,2.01,2.5165,6.45,-21.3333333333334,-3.30749354005169,3.99999999999999,-7.30749354005168,0.0725958031000564,FALSE
"149","July","BW0.5m","BW",0.5,"NO3",800,852.333333333333,0.025,"biofilm",0.809,NA,809,7.95,1.98,2.479,6.45,-43.3333333333334,-6.71834625322998,3.99999999999999,-10.71834625323,0.108091430548911,FALSE
"150","July","BW0.5m","BW",0.5,"NO3",800,852.333333333333,0.025,"biofilm",0.769,NA,769,7.95,1.97,2.4664,6.45,-83.3333333333334,-12.9198966408269,3.99999999999999,-16.9198966408269,0.171503979898099,FALSE
"151","July","BW0.5m","BW",0.5,"NO3",1600,1682,0.025,"biofilm",1.668,NA,1668,7.95,1.97,2.4664,6.51666666666667,-14,-2.14833759590793,4.42748091603053,-6.57581851193846,0.0666540150820879,FALSE
"152","July","BW0.5m","BW",0.5,"NO3",1600,1682,0.025,"biofilm",1.549,NA,1549,7.95,1.95,2.4414,6.51666666666667,-133,-20.4092071611253,4.42748091603053,-24.8366880771559,0.254328336990619,FALSE
"153","July","BW0.5m","BW",0.5,"NO3",1600,1682,0.025,"biofilm",1.582,NA,1582,7.95,2.06,2.5791,6.51666666666667,-100,-15.3452685421995,4.42748091603053,-19.77274945823,0.191663268758773,FALSE
"154","July","BW0.5m","BW",0.5,"NO3",2000,1947,0.025,"biofilm",2.037,NA,2037,7.95,2.03,2.5416,6.6,90,13.6363636363636,34.6055979643766,-20.969234328013,0.206260173985019,FALSE
"155","July","BW0.5m","BW",0.5,"NO3",2000,1947,0.025,"biofilm",1.945,NA,1945,7.95,2.02,2.529,6.6,-2,-0.303030303030303,34.6055979643766,-34.9086282674069,0.345083316206079,FALSE
"156","July","BW0.5m","BW",0.5,"NO3",2000,1947,0.025,"biofilm",1.94,NA,1940,7.95,2.01,2.5165,6.6,-7,-1.06060606060606,34.6055979643766,-35.6662040249827,0.354323505116061,FALSE
"157","July","GB0.5m","GB",0.5,"NO3",0,0,0.025,"biofilm",0.009,NA,9,8.18,2.01,1.5839,6.41666666666667,9,1.4025974025974,1.07969151670951,0.322905885887891,-0.00509668990920972,FALSE
"158","July","GB0.5m","GB",0.5,"NO3",0,0,0.025,"biofilm",0.008,NA,8,8.18,2.01,1.5839,6.41666666666667,8,1.24675324675325,1.07969151670951,0.167061730043735,-0.00263687306717178,FALSE
"159","July","GB0.5m","GB",0.5,"NO3",0,0,0.025,"biofilm",0.011,NA,11,8.18,2.01,1.5839,6.41666666666667,11,1.71428571428571,1.07969151670951,0.634594197576203,-0.0100163235932856,FALSE
"160","July","GB0.5m","GB",0.5,"NO3",100,117.333333333333,0.025,"biofilm",0.113,NA,113,8.18,2.03,1.5996,6.35,-4.33333333333333,-0.682414698162729,-0.259067357512953,-0.423347340649776,0.00661645631173069,FALSE
"161","July","GB0.5m","GB",0.5,"NO3",100,117.333333333333,0.025,"biofilm",0.108,NA,108,8.18,2.01,1.5839,6.35,-9.33333333333333,-1.46981627296588,-0.259067357512953,-1.21074891545293,0.0191102486813076,FALSE
"162","July","GB0.5m","GB",0.5,"NO3",100,117.333333333333,0.025,"biofilm",0.109,NA,109,8.18,1.96,1.5445,6.35,-8.33333333333333,-1.31233595800525,-0.259067357512953,-1.0532686004923,0.0170486986159323,FALSE
"163","July","GB0.5m","GB",0.5,"NO3",200,214.666666666667,0.025,"biofilm",0.217,NA,217,8.18,1.99,1.5681,6.46666666666667,2.33333333333334,0.360824742268043,4.43298969072165,-4.07216494845361,0.064921958874651,FALSE
"164","July","GB0.5m","GB",0.5,"NO3",200,214.666666666667,0.025,"biofilm",0.216,NA,216,8.18,1.99,1.5681,6.46666666666667,1.33333333333334,0.206185567010311,4.43298969072165,-4.22680412371134,0.0673873497179922,FALSE
"165","July","GB0.5m","GB",0.5,"NO3",200,214.666666666667,0.025,"biofilm",0.224,NA,224,8.18,2,1.576,6.46666666666667,9.33333333333334,1.44329896907217,4.43298969072165,-2.98969072164948,0.0474252969804804,FALSE
"166","July","GB0.5m","GB",0.5,"NO3",800,853.333333333333,0.025,"biofilm",0.814,NA,814,8.18,2.03,1.5996,6.48333333333333,-39.3333333333334,-6.0668380462725,9.46564885496183,-15.5324869012343,0.242755796780982,FALSE
"167","July","GB0.5m","GB",0.5,"NO3",800,853.333333333333,0.025,"biofilm",0.787,NA,787,8.18,1.95,1.5366,6.48333333333333,-66.3333333333334,-10.2313624678663,9.46564885496183,-19.6970113228282,0.320464195672722,FALSE
"168","July","GB0.5m","GB",0.5,"NO3",800,853.333333333333,0.025,"biofilm",0.785,NA,785,8.18,2.03,1.5996,6.48333333333333,-68.3333333333334,-10.5398457583548,9.46564885496183,-20.0054946133166,0.312664019337906,FALSE
"169","July","GB0.5m","GB",0.5,"NO3",1600,1570,0.025,"biofilm",1.624,NA,1624,8.18,2.03,1.5996,6.55,54,8.24427480916031,21.7302798982188,-13.4860050890585,0.210771522397139,FALSE
"170","July","GB0.5m","GB",0.5,"NO3",1600,1570,0.025,"biofilm",1.591,NA,1591,8.18,1.97,1.5524,6.55,21,3.20610687022901,21.7302798982188,-18.5241730279898,0.298315077106252,FALSE
"171","July","GB0.5m","GB",0.5,"NO3",1600,1570,0.025,"biofilm",1.582,NA,1582,8.18,2,1.576,6.55,12,1.83206106870229,21.7302798982188,-19.8982188295165,0.315644334224564,FALSE
"172","July","GB0.5m","GB",0.5,"NO3",2000,1977.33333333333,0.025,"biofilm",1.985,NA,1985,8.18,1.99,1.5681,6.55,7.66666666666674,1.17048346055981,10.1772151898734,-9.00673172931362,0.143593070105759,FALSE
"173","July","GB0.5m","GB",0.5,"NO3",2000,1977.33333333333,0.025,"biofilm",1.931,NA,1931,8.18,2.01,1.5839,6.55,-46.3333333333333,-7.0737913486005,10.1772151898734,-17.2510065384739,0.272286863729938,FALSE
"174","July","GB0.5m","GB",0.5,"NO3",2000,1977.33333333333,0.025,"biofilm",1.895,NA,1895,8.18,1.99,1.5681,6.55,-82.3333333333333,-12.5699745547074,10.1772151898734,-22.7471897445808,0.362655279391952,FALSE
"175","July","BW0.5m","BW",0.5,"NH3",0,0,0.025,"sediment",NA,0.00832605590165936,8.32605590165936,7.95,2,0.02338819233,6.48333333333333,8.32605590165936,1.28422456066725,1.06956385396102,0.214660706706238,-0.229454144721237,FALSE
"176","July","BW0.5m","BW",0.5,"NH3",0,0,0.025,"sediment",NA,0.00940354548893293,9.40354548893293,7.95,2.02,0.02362207425,6.48333333333333,9.40354548893293,1.45041832734184,1.06956385396102,0.380854473380825,-0.403070523517663,FALSE
"177","July","BW0.5m","BW",0.5,"NH3",0,0,0.025,"sediment",NA,0.00430995834909426,4.30995834909426,7.95,2.01,0.02350513329,6.48333333333333,4.30995834909426,0.664775066698343,1.06956385396102,-0.404788787262672,0.430532324863358,FALSE
"178","July","BW0.5m","BW",0.5,"NH3",100,115.095478640585,0.025,"sediment",NA,0.0434913978863148,43.4913978863148,7.95,1.95,0.02280348752,6.48333333333333,-71.6040807542705,-11.0443312217384,-0.583057135970572,-10.4612740857678,11.4689409641756,FALSE
"179","July","BW0.5m","BW",0.5,"NH3",100,115.095478640585,0.025,"sediment",NA,0.0715061271554275,71.5061271554275,7.95,2.03,0.02373901521,6.48333333333333,-43.5893514851578,-6.72329328819915,-0.583057135970572,-6.14023615222858,6.46639729777209,FALSE
"180","July","BW0.5m","BW",0.5,"NH3",100,115.095478640585,0.025,"sediment",NA,0.0468218202469785,46.8218202469785,7.95,2.02,0.02362207425,6.48333333333333,-68.2736583936068,-10.5306413974715,-0.583057135970572,-9.94758426150092,10.5278479741263,FALSE
"181","July","BW0.5m","BW",0.5,"NH3",200,252.818238613916,0.025,"sediment",NA,0.0979535988430513,97.9535988430513,7.95,2.01,0.02350513329,6.55,-154.864639770864,-23.6434564535671,-5.44238611232993,-18.2010703412372,19.358612134504,FALSE
"182","July","BW0.5m","BW",0.5,"NH3",200,252.818238613916,0.025,"sediment",NA,0.111373241884549,111.373241884549,7.95,2.02,0.02362207425,6.55,-141.444996729367,-21.5946559892163,-5.44238611232993,-16.1522698768864,17.0944660764564,FALSE
"183","July","BW0.5m","BW",0.5,"NH3",200,252.818238613916,0.025,"sediment",NA,0.112058917076451,112.058917076451,7.95,2.06,0.0240898381,6.55,-140.759321537465,-21.4899727538114,-5.44238611232993,-16.0475866414815,16.6538963180926,FALSE
"184","July","BW0.5m","BW",0.5,"NH3",800,669.512848092256,0.025,"sediment",NA,0.438146447624969,438.146447624969,7.95,2.05,0.02397289713,6.58333333333333,-231.366400467287,-35.1442633621195,8.88499386316699,-44.0292572252865,45.9156615349045,FALSE
"185","July","BW0.5m","BW",0.5,"NH3",800,669.512848092256,0.025,"sediment",NA,0.400238404872708,400.238404872708,7.95,2.04,0.02385595617,6.58333333333333,-269.274443219548,-40.9024470713237,8.88499386316699,-49.7874409344907,52.1750633046317,FALSE
"186","July","BW0.5m","BW",0.5,"NH3",800,669.512848092256,0.025,"sediment",NA,0.412776465524618,412.776465524618,7.95,1.99,0.02327125136,6.58333333333333,-256.736382567638,-38.9979315292615,8.88499386316699,-47.8829253924284,51.439998489652,FALSE
"187","July","BW0.5m","BW",0.5,"NH3",1600,1429.17565831973,0.025,"sediment",NA,0.90528716050748,905.28716050748,7.95,1.97,0.02303736944,4.63333333333333,-523.888497812253,-113.069459959479,-18.5059065477781,-94.5635534117011,102.619738831281,FALSE
"188","July","BW0.5m","BW",0.5,"NH3",1600,1429.17565831973,0.025,"sediment",NA,0.927620581043696,927.620581043696,7.95,1.99,0.02327125136,4.63333333333333,-501.555077276037,-108.249297253821,-18.5059065477781,-89.7433907060429,96.4101471357694,FALSE
"189","July","BW0.5m","BW",0.5,"NH3",1600,1429.17565831973,0.025,"sediment",NA,0.953676238335948,953.676238335948,7.95,2.01,0.02350513329,4.63333333333333,-475.499419983786,-102.62577409722,-18.5059065477781,-84.1198675494418,89.4696772313451,FALSE
"190","July","BW0.5m","BW",0.5,"NH3",2000,1734.62763071198,0.025,"sediment",NA,1.07699981927935,1076.99981927935,7.95,1.95,0.02280348752,6.68333333333333,-657.62781143263,-98.398176274209,29.7483411376881,-128.146517411897,140.490042695777,FALSE
"191","July","BW0.5m","BW",0.5,"NH3",2000,1734.62763071198,0.025,"sediment",NA,1.10746338851954,1107.46338851954,7.95,2,0.02338819233,6.68333333333333,-627.16424219244,-93.8400362382703,29.7483411376881,-123.588377375958,132.105525335355,FALSE
"192","July","BW0.5m","BW",0.5,"NH3",2000,1734.62763071198,0.025,"sediment",NA,1.23313785583517,1233.13785583517,7.95,1.98,0.0231543104,6.68333333333333,-501.48977487681,-75.035876540171,29.7483411376881,-104.784217677859,113.136837016164,FALSE
"193","July","BW3m","BW",3,"NH3",0,0,0.025,"sediment",NA,-0.000195907197686103,1,7.95,2.02,0.02938995688,6.5,1,0.153846153846154,1.06956385396102,-0.915717700114861,0.778937600907141,FALSE
"194","July","BW3m","BW",3,"NH3",0,0,0.025,"sediment",NA,-0.00538744793636782,1,7.95,2.05,0.02982644139,6.5,1,0.153846153846154,1.06956385396102,-0.915717700114861,0.767538514016188,FALSE
"195","July","BW3m","BW",3,"NH3",0,0,0.025,"sediment",NA,0.00186111837801798,1,7.95,1.97,0.0286624827,6.5,1,0.153846153846154,1.06956385396102,-0.915717700114861,0.798707590772363,FALSE
"196","July","BW3m","BW",3,"NH3",100,115.095478640585,0.025,"sediment",NA,0.0412384651129246,41.2384651129246,7.95,2,0.02909896721,6.4,-73.8570135276607,-11.540158363697,-0.583057135970572,-10.9571012277264,9.41365130646369,FALSE
"197","July","BW3m","BW",3,"NH3",100,115.095478640585,0.025,"sediment",NA,0.0637677928468264,63.7677928468264,7.95,1.96,0.02851698786,6.4,-51.3276857937589,-8.01995090527483,-0.583057135970572,-7.43689376930426,6.51970485611472,FALSE
"198","July","BW3m","BW",3,"NH3",100,115.095478640585,0.025,"sediment",NA,0.0311492444320903,31.1492444320903,7.95,2.02,0.02938995688,6.4,-83.946234208495,-13.1165990950773,-0.583057135970572,-12.5335419591068,10.6614157433793,FALSE
"199","July","BW3m","BW",3,"NH3",200,252.818238613916,0.025,"sediment",NA,0.0941334084881723,94.1334084881723,7.95,2.03,0.02953545171,6.55,-158.684830125743,-24.2266916222509,-5.44238611232993,-18.784305509921,15.8997953496349,FALSE
"200","July","BW3m","BW",3,"NH3",200,252.818238613916,0.025,"sediment",NA,0.091586614918253,91.586614918253,7.95,1.96,0.02851698786,6.55,-161.231623695663,-24.6155150680401,-5.44238611232993,-19.1731289557102,16.8085151996398,FALSE
"201","July","BW3m","BW",3,"NH3",200,252.818238613916,0.025,"sediment",NA,0.0929579653020557,92.9579653020557,7.95,1.97,0.0286624827,6.55,-159.86027331186,-24.4061485972305,-5.44238611232993,-18.9637624849006,16.5405790937474,FALSE
"202","July","BW3m","BW",3,"NH3",800,669.512848092256,0.025,"sediment",NA,0.415421212693381,415.421212693381,7.95,1.96,0.02851698786,6.56666666666667,-254.091635398875,-38.6941576749556,8.88499386316699,-47.5791515381226,41.7112352220591,FALSE
"203","July","BW3m","BW",3,"NH3",800,669.512848092256,0.025,"sediment",NA,0.427665412548762,427.665412548762,7.95,2.07,0.03011743106,6.56666666666667,-241.847435543494,-36.8295587122072,8.88499386316699,-45.7145525753742,37.9469222360811,FALSE
"204","July","BW3m","BW",3,"NH3",800,669.512848092256,0.025,"sediment",NA,0.431093788508269,431.093788508269,7.95,2.02,0.02938995688,6.56666666666667,-238.419059583987,-36.3074710026376,8.88499386316699,-45.1924648658046,38.4420986481255,FALSE
"205","July","BW3m","BW",3,"NH3",1600,1429.17565831973,0.025,"sediment",NA,0.915572288386001,915.572288386001,7.95,2.04,0.02968094655,6.63333333333333,-513.603369933732,-77.4276437086029,-18.5059065477781,-58.9217371608248,49.6292605270912,FALSE
"206","July","BW3m","BW",3,"NH3",1600,1429.17565831973,0.025,"sediment",NA,0.887851419913417,887.851419913417,7.95,2.03,0.02953545171,6.63333333333333,-541.324238406316,-81.6066691064799,-18.5059065477781,-63.1007625587018,53.4110356413961,FALSE
"207","July","BW3m","BW",3,"NH3",1600,1429.17565831973,0.025,"sediment",NA,0.945350182434288,945.350182434288,7.95,2.04,0.02968094655,6.63333333333333,-483.825475885445,-72.9385139525797,-18.5059065477781,-54.4326074048016,45.8481060510532,FALSE
"208","July","BW3m","BW",3,"NH3",2000,1734.62763071198,0.025,"sediment",NA,1.1665294086219,1166.5294086219,7.95,2.04,0.02968094655,6.7,-568.09822209008,-84.7907794164298,29.7483411376881,-114.539120554118,96.4752929637599,FALSE
"209","July","BW3m","BW",3,"NH3",2000,1734.62763071198,0.025,"sediment",NA,1.12391959312517,1123.91959312517,7.95,2.04,0.02968094655,6.7,-610.70803758681,-91.1504533711657,29.7483411376881,-120.898794508854,101.831990352118,FALSE
"210","July","BW3m","BW",3,"NH3",2000,1734.62763071198,0.025,"sediment",NA,1.07719572647704,1077.19572647704,7.95,1.95,0.02837149303,6.7,-657.43190423494,-98.1241648111851,29.7483411376881,-127.872505948873,112.676926989409,FALSE
"211","July","SS3m","SS",3,"NH3",0,0,0.025,"sediment",NA,0.00587721593058308,5.87721593058308,7.95,1.99,0.01778959002,6.56666666666667,5.87721593058308,0.895007502119251,1.06956385396102,-0.174556351841764,0.245306878412486,FALSE
"212","July","SS3m","SS",3,"NH3",0,0,0.025,"sediment",NA,0.0428057226944134,42.8057226944134,7.95,2.05,0.01832595957,6.56666666666667,42.8057226944134,6.51863797376854,1.06956385396102,5.44907411980752,-7.43354542908599,FALSE
"213","July","SS3m","SS",3,"NH3",0,0,0.025,"sediment",NA,0.00509358713983867,5.09358713983867,7.95,2.06,0.01841535449,6.56666666666667,5.09358713983867,0.775673168503351,1.06956385396102,-0.293890685457665,0.398975058581216,FALSE
"214","July","SS3m","SS",3,"NH3",100,115.095478640585,0.025,"sediment",NA,0.038103949949947,38.103949949947,7.95,2.05,0.01832595957,6.53333333333333,-76.9915286906383,-11.7844176567304,-0.583057135970572,-11.2013605207598,15.2807285178898,FALSE
"215","July","SS3m","SS",3,"NH3",100,115.095478640585,0.025,"sediment",NA,0.00666084472132749,6.66084472132749,7.95,2.02,0.0180577748,6.53333333333333,-108.434633919258,-16.5971378447844,-0.583057135970572,-16.0140807088138,22.1706174849597,FALSE
"216","July","SS3m","SS",3,"NH3",100,115.095478640585,0.025,"sediment",NA,0.00822810230281631,8.22810230281631,7.95,2,0.01787898495,6.53333333333333,-106.867376337769,-16.3572514802708,-0.583057135970572,-15.7741943443002,22.0568930344955,FALSE
